archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260709063513_0351_D_LR01.MP4,CEREZO\20\DJI_20260709063513_0351_D_LR01.MP4,S28,CEREZO,20,23,2026-07-07,33.9,29.97,1920,1080,127.95,,,94,137,122,4,357
