archivo_original,archivo_destino,semana,finca,bloque,muestra_idx,fecha,duracion_s,fps,ancho,alto,tamano_mb,veredicto_qc,problemas_qc,conteo_RC,conteo_SS,conteo_AP,conteo_CO,conteo_total
DJI_20260529093341_0428_D.MP4,SAN MIGUEL\7\DJI_20260529093341_0428_D.MP4,S22,SAN MIGUEL,7,5,2026-05-29,31.56,29.97,1920,1080,119.48,,,48,69,76,1,194
